Unnamed: 0,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
64,5,5,1955,1955,0.0,1382,0,1382,1,0,3,6,0,1.0,350.0,280,0,153000
1836,8,5,2007,2007,292.0,1660,0,1660,2,0,3,7,1,3.0,660.0,133,120,256000
14,7,5,2007,2007,0.0,1361,0,1361,2,0,3,6,0,2.0,610.0,0,50,193000
1180,6,6,1949,1950,320.0,1168,678,1846,2,0,3,7,1,1.0,315.0,0,0,143000
1064,4,7,1935,1995,0.0,989,584,1573,1,0,3,6,0,1.0,240.0,0,0,133000
492,8,5,1994,1994,554.0,1987,0,1987,2,0,2,7,1,2.0,691.0,262,36,301500
379,5,7,1920,1996,0.0,581,530,1111,1,0,3,6,0,1.0,288.0,0,0,101000
187,8,5,2007,2007,84.0,1464,0,1464,2,0,3,6,0,3.0,754.0,168,160,282922
763,5,5,1996,1996,0.0,914,0,914,1,0,2,5,0,2.0,576.0,0,0,148000
216,5,8,1952,2005,0.0,1031,0,1031,1,0,2,5,0,1.0,230.0,0,0,145500
791,5,5,1987,1988,0.0,1200,0,1200,3,0,3,5,0,0.0,0.0,120,0,179000
1076,6,7,1923,2000,0.0,1053,795,1848,1,1,4,8,1,2.0,370.0,0,0,207000
878,4,3,1977,1977,0.0,1440,0,1440,2,0,4,8,0,0.0,0.0,321,0,150000
337,4,4,1961,1975,149.0,1622,0,1622,1,0,3,7,1,4.0,1356.0,439,0,168000
1772,6,5,1973,1973,514.0,525,567,1092,1,1,3,6,0,2.0,440.0,0,0,105500
719,8,5,1994,1995,362.0,1500,1122,2622,2,1,3,9,2,2.0,712.0,186,32,325000
1748,7,5,2004,2004,0.0,956,1128,2084,2,1,4,8,0,2.0,618.0,0,45,233000
295,6,5,1996,1997,0.0,1291,0,1291,1,0,2,6,1,2.0,431.0,307,0,173000
1725,5,6,1945,1950,0.0,1048,510,1558,1,1,3,6,1,1.0,288.0,0,0,140000
1016,7,5,1997,1997,200.0,1368,0,1368,2,0,2,8,0,4.0,784.0,0,48,215000
1275,7,5,1997,1998,573.0,1057,977,2034,2,1,3,8,0,2.0,645.0,576,36,219500
1750,6,5,1995,1996,119.0,680,790,1470,2,1,3,7,1,2.0,420.0,192,49,165000
1485,6,4,1945,1950,0.0,798,689,1487,1,1,3,7,1,1.0,220.0,0,140,113000
455,6,6,1937,1950,0.0,780,596,1376,2,0,3,7,1,1.0,198.0,0,0,119500
2049,4,5,1956,1956,0.0,1200,0,1200,1,0,3,6,2,1.0,294.0,0,189,144000
815,6,8,1964,1993,340.0,1020,831,1851,2,1,3,7,1,2.0,440.0,239,42,187000
1886,7,6,1970,1970,288.0,1682,0,1682,2,0,3,7,1,2.0,530.0,98,0,174000
269,7,5,2005,2005,0.0,520,600,1200,2,1,2,4,0,2.0,480.0,0,166,144152
995,5,6,1967,1967,172.0,1052,0,1052,1,1,3,6,1,1.0,668.0,0,215,113500
201,10,5,2008,2008,160.0,1026,981,2007,2,1,3,10,1,3.0,812.0,168,52,310000
161,7,5,1988,1988,360.0,946,927,1873,2,1,3,7,1,2.0,619.0,108,48,207000
1579,6,4,1954,1972,0.0,1216,639,1855,2,0,4,7,0,1.0,325.0,182,0,136900
729,7,6,1976,1976,130.0,1324,0,1324,2,0,3,5,1,2.0,585.0,407,36,174000
401,6,6,1925,1950,0.0,697,672,1369,2,0,3,6,0,1.0,300.0,147,0,103600
702,6,6,1976,1976,255.0,1125,0,1125,1,0,3,6,1,1.0,352.0,296,0,125000
1500,9,5,2006,2007,160.0,1746,0,1746,2,0,3,7,2,3.0,758.0,201,39,377500
1845,6,7,1958,1998,176.0,1215,0,1215,1,0,3,6,0,1.0,297.0,0,0,155000
1795,8,5,1978,1978,0.0,1226,0,1226,1,0,1,4,1,2.0,484.0,133,60,170000
1129,8,5,2006,2006,0.0,1489,0,1489,2,0,3,7,1,2.0,776.0,0,140,232600
565,6,7,1966,1966,183.0,1165,0,1165,1,1,3,6,0,2.0,490.0,0,129,174900
1413,7,5,1999,2000,0.0,1037,1285,2322,2,1,4,8,1,2.0,400.0,144,44,225000
1021,6,6,1964,1964,180.0,1516,0,1516,1,1,3,6,0,2.0,472.0,0,0,167000
1025,7,5,2007,2007,99.34802631578947,1528,0,1528,3,2,3,6,1,2.0,480.0,0,228,235876
1411,5,6,1971,1971,0.0,1484,0,1484,2,0,3,7,1,2.0,487.0,224,0,175000
1895,5,7,1966,1966,0.0,955,0,955,1,0,3,6,0,1.0,386.0,0,0,127000
1585,7,5,2007,2007,0.0,703,689,1392,2,0,2,5,0,2.0,540.0,0,102,146000
1955,8,5,2004,2005,262.0,1713,0,1713,2,0,3,7,1,3.0,856.0,0,26,274900
1104,8,5,1980,1980,0.0,1226,0,1226,1,0,1,4,1,2.0,484.0,133,78,190000
205,5,7,1936,1980,0.0,548,492,1040,1,0,2,5,0,2.0,624.0,306,0,123900
34,8,5,2007,2008,336.0,1718,0,1718,2,0,3,7,1,3.0,826.0,208,44,297000
1966,5,5,1967,1967,0.0,1584,0,1584,2,0,4,8,0,3.0,792.0,0,152,124000
775,5,6,1960,1960,0.0,1269,0,1269,1,1,3,6,1,1.0,308.0,0,0,155000
508,5,5,1965,1965,0.0,864,0,864,1,0,3,5,1,1.0,360.0,0,0,62383
1451,5,5,1961,1961,0.0,1800,0,1800,2,0,6,10,0,0.0,0.0,0,0,130000
1478,6,6,1984,1984,0.0,1003,0,1003,1,0,3,6,0,2.0,588.0,120,0,142500
2023,7,5,2005,2005,144.0,1367,0,1367,2,0,2,6,1,2.0,484.0,0,33,192000
1390,6,5,1998,1998,120.0,928,844,1772,2,1,3,7,1,2.0,492.0,150,96,200000
91,7,5,1996,2002,254.0,1212,780,1992,2,1,3,7,2,2.0,608.0,225,32,211000
1363,5,6,1940,1950,0.0,756,378,1134,1,1,3,7,0,1.0,240.0,0,0,126000
897,7,5,1993,1993,0.0,1080,1017,2097,2,1,3,9,1,3.0,678.0,196,187,228000
564,6,5,1998,1999,0.0,1337,0,1337,2,0,2,5,0,2.0,511.0,144,68,181000
1369,5,6,1923,2004,0.0,1072,504,1576,1,1,3,6,1,2.0,528.0,0,312,223500
776,5,4,1965,1965,0.0,1039,0,1039,1,1,3,6,0,2.0,504.0,0,0,131500
241,5,6,1952,1952,150.0,1624,0,1624,1,0,2,6,1,1.0,240.0,0,40,146500
13,8,5,1999,2000,456.0,962,645,1607,2,1,3,7,0,2.0,480.0,169,0,200000
315,4,5,1970,1970,0.0,546,546,1092,1,1,3,5,0,1.0,286.0,0,0,87550
600,7,5,2000,2001,171.0,1630,0,1630,2,0,3,6,1,2.0,451.0,74,234,213000
387,7,5,2006,2006,206.0,1740,0,1740,2,0,4,8,0,3.0,874.0,0,43,293000
1297,6,5,1977,1977,0.0,1069,0,1069,2,0,2,4,1,2.0,440.0,0,55,127500
166,7,7,1926,1950,0.0,572,539,1111,1,0,2,5,1,1.0,288.0,0,0,116900
840,5,5,1960,1960,69.0,1144,0,1144,1,0,3,6,1,1.0,336.0,0,0,120000
20,5,5,1968,1968,0.0,894,0,894,1,0,3,5,1,2.0,450.0,0,0,129000
646,8,5,2004,2004,264.0,1512,0,1512,2,0,3,6,0,3.0,845.0,210,36,203000
1842,5,5,1920,1950,0.0,835,0,835,1,0,2,5,0,1.0,366.0,0,0,83000
1508,7,7,1945,1950,0.0,1195,473,1668,1,1,3,8,0,1.0,252.0,210,0,108000
1154,4,6,1970,1970,0.0,864,0,864,1,0,3,5,0,2.0,660.0,96,0,120500
1528,5,7,1930,1950,0.0,780,420,1200,1,0,4,7,0,0.0,0.0,0,0,119000
831,7,6,1916,1950,0.0,815,875,1690,1,0,3,7,1,1.0,225.0,0,0,144000
1267,5,5,1956,1956,0.0,1898,0,1898,2,1,3,7,2,2.0,484.0,0,51,236500
1590,5,4,1958,1958,120.0,1352,0,1352,1,0,3,6,0,1.0,288.0,168,0,130000
1899,6,5,1994,1995,0.0,702,779,1481,2,1,3,6,1,2.0,343.0,0,36,174000
562,5,3,1910,1950,0.0,1128,1128,2256,2,0,4,12,0,0.0,0.0,0,18,76500
2004,6,5,1999,1999,342.0,757,744,1501,2,1,3,6,1,2.0,440.0,0,0,176500
686,6,6,1927,1950,0.0,1204,462,1666,1,0,3,4,0,1.0,384.0,0,0,135000
957,6,7,1968,1968,0.0,1489,0,1489,2,0,3,7,1,2.0,462.0,0,0,185750
189,8,5,2006,2006,466.0,1264,1312,2576,2,1,4,10,1,3.0,666.0,324,100,361919
1806,7,5,1999,1999,183.0,1588,0,1588,2,0,3,6,0,2.0,472.0,158,29,214000
975,5,7,1976,1976,0.0,925,550,1475,2,0,4,6,1,1.0,336.0,92,26,129500
699,7,5,1990,1990,54.0,1339,0,1339,2,0,2,6,1,2.0,484.0,0,58,180000
1499,5,6,1963,1999,0.0,1464,0,1464,2,0,3,6,1,2.0,480.0,302,0,175000
1705,4,6,1970,1970,0.0,630,0,630,1,0,1,3,0,0.0,0.0,0,0,84500
510,7,8,1926,1997,0.0,743,736,1479,1,0,3,6,2,1.0,312.0,530,0,160000
1082,5,7,1950,2007,0.0,1113,0,1113,1,0,3,5,1,1.0,264.0,0,80,147000
474,4,6,1930,2003,0.0,1230,525,1755,2,0,4,7,1,1.0,231.0,0,40,188000
1584,5,5,1987,1988,0.0,1200,0,1200,3,0,3,5,0,0.0,0.0,120,0,179000
856,7,5,1999,1999,183.0,1501,0,1501,2,0,3,6,0,2.0,577.0,144,29,204000
747,7,7,1976,1976,233.0,1142,793,1935,2,1,3,7,1,2.0,550.0,0,113,197900
252,4,7,1937,1950,0.0,453,453,906,1,0,2,5,0,1.0,231.0,0,0,87000
21,8,5,2000,2000,0.0,1659,0,1659,2,0,2,5,1,2.0,499.0,212,59,278000
1337,7,5,2003,2004,190.0,806,918,1724,2,1,3,8,1,2.0,616.0,168,57,196500
459,5,5,1938,1950,0.0,1058,493,1551,2,0,3,6,0,1.0,240.0,0,0,137000
1184,6,5,2006,2006,0.0,1314,0,1314,2,0,3,6,1,2.0,440.0,0,22,176432
276,6,5,2002,2002,99.34802631578947,914,0,914,1,0,2,4,0,0.0,0.0,32,0,117250
955,5,5,1948,1950,0.0,789,0,789,1,0,2,5,0,1.0,250.0,0,0,115000
1215,6,5,1975,1975,0.0,1069,0,1069,2,0,2,4,1,2.0,440.0,0,55,146300
385,7,5,2005,2005,140.0,1614,0,1614,2,0,3,7,1,2.0,576.0,100,45,225000
805,6,5,2000,2000,0.0,940,750,1690,2,1,3,7,1,2.0,442.0,0,50,187000
1437,7,5,2007,2008,166.0,1314,0,1314,2,0,2,6,1,2.0,626.0,172,62,230000
1515,7,5,1980,1981,0.0,880,680,1700,2,1,2,7,0,1.0,450.0,188,36,148400
343,6,5,1958,1958,105.0,1095,0,1095,1,0,2,6,0,1.0,264.0,0,0,140000
769,5,7,1968,2003,0.0,874,0,874,1,0,3,5,0,1.0,288.0,0,120,126500
1332,5,6,1950,1997,0.0,1030,582,1612,1,1,3,7,0,1.0,363.0,0,0,128500
1685,9,5,2004,2005,216.0,1462,762,2224,2,1,4,10,1,3.0,738.0,184,0,350000
130,7,6,1977,1977,0.0,1055,0,1055,2,0,2,4,0,2.0,440.0,0,38,148500
1687,7,5,1999,1999,158.0,882,908,1790,2,1,3,7,0,2.0,588.0,0,88,193000
871,5,5,1978,1978,0.0,1373,0,1373,1,0,3,5,2,2.0,591.0,0,0,160250
1123,7,5,1990,1990,0.0,1341,0,1341,1,1,2,5,1,2.0,506.0,192,0,171500
1396,5,7,1961,1961,56.0,964,0,964,1,0,3,5,1,2.0,784.0,170,0,137500
87,5,7,1956,2000,0.0,928,0,928,1,0,2,4,0,1.0,252.0,261,0,132000
1482,6,5,1997,1998,0.0,1838,0,1838,2,0,2,8,0,3.0,721.0,160,67,185000
330,5,6,1910,2003,0.0,661,589,1250,2,0,3,8,1,2.0,552.0,242,0,139000
1238,8,5,2009,2009,110.0,832,1103,1935,2,1,3,8,0,2.0,552.0,0,150,263435
466,6,5,1994,1994,105.0,936,785,1721,2,1,3,7,0,2.0,471.0,300,87,201000
121,5,5,1956,1956,0.0,1202,0,1202,1,0,3,6,0,1.0,304.0,0,35,120000
1638,5,9,1930,2007,0.0,1001,0,1001,1,0,2,5,0,1.0,216.0,154,0,124900
1044,7,5,2005,2006,14.0,1504,0,1504,2,0,2,7,1,2.0,437.0,156,20,191000
1724,8,5,2007,2007,120.0,958,1142,2100,2,1,3,8,2,3.0,786.0,172,104,319500
1095,6,5,1956,1956,74.0,1196,0,1196,1,0,2,6,1,1.0,297.0,0,44,139000
1130,6,6,1974,1999,99.0,1309,0,1309,1,1,3,5,1,2.0,484.0,265,0,181000
1294,6,6,1970,1970,127.0,483,504,987,1,1,2,5,0,1.0,280.0,0,0,106000
860,7,5,2000,2000,244.0,1525,0,1525,2,0,3,6,0,2.0,541.0,219,36,235000
